Company,TypeName,Inches,Gpu,OpSys,Price_euros,Ram_GB,Weight_kg,SSD_GB,HDD_GB,Total_Storage_GB,Is_IPS,Is_Touchscreen,Screen_Width,Screen_Height,Res_Class,PPI,CPU_Brand,CPU_GHz,GPU_Brand
Dell,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,2505.02,16,4.36,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Dell,Notebook,14.0,Intel HD Graphics 520,Windows 10,755.0,4,1.76,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.3,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,489.9,4,2.1,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Toshiba,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1090.0,4,1.25,128,0,128,False,False,1366,768,HD,111.93520355955211,Intel,2.5,Intel
Lenovo,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,2499.0,8,1.13,512,0,512,True,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1199.0,8,2.4,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Lenovo,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1875.0,8,1.13,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Toshiba,Notebook,14.0,Intel HD Graphics 510,Windows 10,499.0,4,1.75,128,0,128,False,False,1366,768,HD,111.93520355955211,Intel,2.1,Intel
Asus,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1358.0,8,1.1,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Notebook,14.0,Intel HD Graphics 520,Windows 10,585.0,4,1.76,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.0,Intel
Acer,Netbook,11.6,Intel HD Graphics 400,Chrome OS,355.0,4,1.35,32,0,32,True,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Acer,Notebook,14.0,Intel HD Graphics 620,Windows 10,619.0,8,1.5,128,0,128,True,False,1920,1080,FHD,157.3505121487356,Intel,2.4,Intel
Razer,Gaming,17.3,Nvidia GeForce GTX 1080,Windows 10,5499.0,32,3.49,512,0,512,False,True,3840,2160,4K,254.67134914246222,Intel,2.9,Nvidia
Lenovo,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,2099.0,16,1.1,512,0,512,True,False,2560,1440,QHD,209.8006828649808,Intel,2.6,Intel
Asus,Notebook,15.6,Nvidia GeForce 920,Linux,519.0,4,2.1,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Lenovo,Notebook,14.0,Intel HD Graphics 520,Windows 10,1186.0,8,1.7,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 620,Windows 10,1650.0,8,1.32,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 1070,Windows 10,2774.63,16,3.21,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Asus,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2419.0,16,2.9,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Toshiba,Notebook,15.6,Intel HD Graphics 620,Windows 10,669.0,4,2.0,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.4,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 400,Chrome OS,325.0,4,1.5,16,0,16,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
Asus,Notebook,15.6,Intel HD Graphics 620,Windows 10,590.0,8,2.3,0,128,128,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1799.0,16,2.73,512,1024,1536,False,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Dell,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,3072.89,32,4.42,512,1024,1536,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
HP,Notebook,17.3,Nvidia GeForce 930MX,Windows 10,910.0,8,2.63,0,1024,1024,False,False,1600,900,HD,106.11306214269258,Intel,2.5,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,713.99,8,2.18,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
HP,Ultrabook,14.0,Intel HD Graphics 520,Windows 7,1870.0,8,1.54,512,0,512,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Dell,Notebook,15.6,AMD Radeon R5 M420,Windows 10,739.0,4,2.18,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,AMD
HP,2 in 1 Convertible,11.6,Intel HD Graphics 500,Chrome OS,615.0,4,1.4,32,0,32,False,True,1366,768,HD,135.0942111925629,Intel,1.1,Intel
Asus,Ultrabook,13.3,Nvidia GeForce 940M,Windows 10,1026.0,8,1.45,512,0,512,True,False,1920,1080,FHD,165.6321180513006,Intel,2.3,Nvidia
HP,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,2277.0,8,1.28,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
HP,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,1468.0,8,1.54,512,0,512,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
HP,Notebook,15.6,Intel HD Graphics 400,No OS,299.0,4,1.86,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Asus,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,1899.0,16,2.1,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Notebook,17.3,AMD Radeon R7 M445,Linux,865.0,8,2.83,0,1024,1024,False,False,1920,1080,FHD,127.33567457123111,Intel,2.7,AMD
Lenovo,Ultrabook,14.0,Nvidia GeForce GT 940MX,Windows 10,1903.0,8,1.96,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Nvidia
Asus,Notebook,15.6,Nvidia GeForce GTX 930MX,Windows 10,787.0,8,2.3,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,945.0,8,1.9,128,0,128,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Asus,Notebook,15.6,Intel HD Graphics 505,Windows 10,449.0,4,2.0,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
HP,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,2559.0,8,1.28,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.8,Intel
Dell,Notebook,13.3,Intel HD Graphics 520,Windows 10,649.0,8,1.62,0,1024,1024,False,True,1920,1080,FHD,165.6321180513006,Intel,2.3,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,No OS,469.0,4,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,850.66,8,2.3,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
HP,Notebook,15.6,AMD Radeon R7 M465,Windows 10,1349.0,8,1.84,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,AMD
Toshiba,Notebook,13.3,Intel HD Graphics 620,Windows 10,1285.0,4,1.05,128,0,128,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1050,No OS,1017.0,8,2.5,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Ultrabook,13.3,Intel Iris Plus Graphics 640,Windows 10,2240.0,16,1.29,512,0,512,False,True,3200,1800,QHD,276.053530085501,Intel,2.5,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,910.0,4,2.07,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
Toshiba,Ultrabook,13.3,Intel HD Graphics 520,Windows 10,1095.0,8,1.2,256,0,256,False,False,1366,768,HD,117.82653006268643,Intel,2.3,Intel
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1950.0,8,1.37,256,0,256,True,True,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Acer,Notebook,14.0,Intel HD Graphics 620,Windows 10,902.0,8,1.56,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Dell,Workstation,15.6,Nvidia Quadro M620,Windows 10,1778.0,8,2.23,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,1055.0,4,2.38,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Lenovo,Notebook,15.6,AMD Radeon R5 M430,No OS,479.0,4,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,AMD
Toshiba,Notebook,15.6,Intel HD Graphics 620,Windows 10,1388.0,8,2.0,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
Lenovo,Notebook,13.3,Intel HD Graphics 620,Windows 10,735.0,4,1.44,180,0,180,True,False,1920,1080,FHD,165.6321180513006,Intel,2.4,Intel
Samsung,Ultrabook,15.0,Nvidia GeForce 940MX,Windows 10,1849.0,16,1.23,256,0,256,False,False,1920,1080,FHD,146.86047800548656,Intel,2.7,Nvidia
Dell,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1690.0,8,1.6,256,0,256,False,False,1920,1080,FHD,176.23257360658386,Intel,2.8,Intel
Asus,Notebook,15.6,Intel HD Graphics 505,Linux,398.99,4,2.0,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Xiaomi,Ultrabook,13.3,Nvidia GeForce 940MX,Windows 10,935.0,8,1.28,256,0,256,True,False,1920,1080,FHD,165.6321180513006,Intel,2.3,Nvidia
Dell,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,912.5,4,2.18,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,839.0,4,2.04,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
HP,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1700.0,4,1.28,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
HP,2 in 1 Convertible,15.6,Intel HD Graphics 620,Windows 10,684.8,4,2.3,0,500,500,False,True,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Asus,Notebook,14.1,Intel HD Graphics 500,Windows 10,348.0,4,1.65,32,0,32,False,False,1366,768,HD,111.1413368676404,Intel,1.1,Intel
Lenovo,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,669.0,8,2.2,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Notebook,15.6,Intel HD Graphics,Windows 10,369.0,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
HP,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1799.0,4,1.28,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Notebook,15.6,AMD Radeon R5 M420X,Linux,455.7,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,AMD
Asus,Gaming,17.3,Nvidia GeForce GTX 1050,Windows 10,1369.9,12,2.2,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.5,Nvidia
Acer,Netbook,11.6,Intel HD Graphics 400,Chrome OS,297.0,4,1.25,32,0,32,True,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Lenovo,Notebook,17.3,AMD Radeon R3,Windows 10,379.0,4,2.8,0,500,500,False,False,1600,900,HD,106.11306214269258,AMD,2.2,AMD
HP,Notebook,14.0,Intel HD Graphics 620,Windows 10,1265.0,4,1.95,128,0,128,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
HP,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1399.0,16,1.42,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,2.7,Intel
Samsung,Ultrabook,15.0,Intel HD Graphics 620,Windows 10,1699.0,8,1.17,256,0,256,False,False,1920,1080,FHD,146.86047800548656,Intel,2.7,Intel
Lenovo,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1799.0,8,1.32,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
MSI,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,2649.0,16,2.43,512,2048,2560,True,False,3840,2160,4K,254.67134914246222,Intel,2.6,Nvidia
Toshiba,Notebook,13.3,Intel HD Graphics 620,Windows 10,1475.0,8,1.05,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 1050Ti,Linux,929.0,8,2.62,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Notebook,15.6,Nvidia GeForce 930MX,Windows 10,900.0,8,2.04,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,Notebook,15.6,AMD Radeon R5 M420X,Windows 10,614.0,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,AMD
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,935.0,8,1.9,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Intel
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 615,Windows 10,2013.1,8,1.24,512,0,512,False,True,3200,1800,QHD,276.053530085501,Intel,1.3,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 980M,Windows 10,1279.0,32,3.58,512,0,512,True,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 615,Windows 10,1649.0,16,1.22,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,1.3,Intel
Lenovo,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,2049.0,8,1.13,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,1962.99,8,1.95,512,0,512,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
LG,Ultrabook,15.6,Intel HD Graphics 620,Windows 10,2099.0,16,1.08,512,0,512,True,True,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
HP,Netbook,12.5,Intel HD Graphics 620,Windows 10,1483.0,8,1.26,512,0,512,False,False,1920,1080,FHD,176.23257360658386,Intel,2.7,Intel
Acer,Notebook,15.6,Intel HD Graphics,Chrome OS,359.0,4,2.2,16,0,16,True,False,1920,1080,FHD,141.21199808219862,Intel,1.5,Intel
Lenovo,Notebook,15.6,Nvidia GeForce GTX 960M,Windows 10,789.0,8,2.6,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Nvidia
LG,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1899.0,8,0.98,512,0,512,True,True,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
Dell,Notebook,14.0,Intel HD Graphics 620,Windows 10,1205.0,8,1.6,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Intel
HP,Ultrabook,12.5,Intel HD Graphics 515,Windows 10,3100.0,8,1.09,240,0,240,False,True,3840,2160,4K,352.4651472131677,Intel,1.2,Intel
Lenovo,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,789.0,6,2.2,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
HP,Notebook,15.6,Nvidia GeForce 930MX,Windows 10,1018.99,8,2.04,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Acer,Notebook,15.6,Intel HD Graphics 620,Windows 10,499.0,4,2.4,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.4,Intel
Lenovo,Notebook,13.3,Intel HD Graphics 620,Windows 10,881.0,4,1.44,128,0,128,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
HP,Notebook,13.3,Intel HD Graphics 620,Windows 10,960.0,8,1.49,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
MSI,Gaming,17.3,Nvidia GeForce GTX 1050 Ti,Windows 10,1599.0,16,2.7,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Dell,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1349.0,16,2.6,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1119.91,8,2.2,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,Notebook,15.6,AMD Radeon R5 M420,Windows 10,684.99,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
HP,Ultrabook,15.6,AMD Radeon R7 M365X,Windows 10,1296.99,8,1.84,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
HP,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1149.0,8,1.39,256,0,256,False,True,3200,1800,QHD,276.053530085501,Intel,2.7,Intel
Toshiba,Notebook,15.6,Nvidia GeForce 930M,Windows 10,1975.0,16,2.4,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1825.0,8,1.37,512,0,512,True,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Notebook,15.6,Intel HD Graphics 520,Windows 10,729.9,4,1.95,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Lenovo,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1650.0,8,1.36,256,0,256,True,False,1920,1080,FHD,176.23257360658386,Intel,2.7,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,1165.0,8,2.31,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,708.06,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
HP,Notebook,14.0,Intel HD Graphics 520,Windows 10,1149.0,4,1.95,0,500,500,False,False,1366,768,HD,111.93520355955211,Intel,2.3,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 505,Windows 10,309.0,4,2.2,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
HP,Ultrabook,12.5,Intel HD Graphics 520,Windows 10,1579.0,4,1.26,0,500,500,False,False,1920,1080,FHD,176.23257360658386,Intel,2.3,Intel
HP,Notebook,15.6,Intel HD Graphics 400,No OS,288.9,4,1.86,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Lenovo,2 in 1 Convertible,13.3,Intel Iris Graphics 540,Windows 10,1799.0,16,1.3,1024,0,1024,True,True,3200,1800,QHD,276.053530085501,Intel,2.2,Intel
Toshiba,Notebook,14.0,Intel HD Graphics 520,Windows 10,1105.0,4,1.47,128,0,128,True,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
HP,Netbook,12.5,Intel HD Graphics 520,Windows 10,1669.0,8,1.26,256,0,256,False,False,1920,1080,FHD,176.23257360658386,Intel,2.3,Intel
Dell,Notebook,15.6,Intel HD Graphics 520,Windows 10,558.6,4,2.18,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1199.0,8,2.2,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1639.0,8,1.36,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Dell,Gaming,17.3,Nvidia GeForce GTX 1080,Windows 10,2758.0,16,4.36,512,1024,1536,False,False,2560,1440,QHD,169.78089942830815,Intel,2.7,Nvidia
HP,Gaming,17.3,Nvidia GeForce GTX 965M,Windows 10,1399.0,8,2.75,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.3,Nvidia
Asus,Notebook,17.3,Nvidia GeForce 920MX,Windows 10,530.0,4,2.8,0,1024,1024,False,False,1600,900,HD,106.11306214269258,Intel,1.6,Nvidia
Acer,Notebook,15.6,Intel HD Graphics 620,Windows 10,619.0,4,2.23,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Toshiba,Notebook,15.6,Intel HD Graphics 520,Windows 10,1119.0,8,2.2,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
Lenovo,2 in 1 Convertible,11.3,Intel HD Graphics 515,Windows 10,1299.0,8,1.1,256,0,256,True,True,1920,1080,FHD,194.94753717542463,Intel,1.2,Intel
Lenovo,Gaming,15.6,AMD Radeon R9 M385,Windows 10,999.0,16,2.5,512,1024,1536,True,False,1920,1080,FHD,141.21199808219862,AMD,2.1,AMD
Dell,Ultrabook,12.5,Intel HD Graphics,Windows 10,1472.2,8,1.36,256,0,256,False,True,1920,1080,FHD,176.23257360658386,Intel,2.5,Intel
Lenovo,Notebook,15.6,Nvidia GeForce 920MX,No OS,685.0,8,2.2,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,Notebook,17.3,AMD Radeon R7 M445,Windows 10,659.0,4,2.36,0,1024,1024,False,False,1600,900,HD,106.11306214269258,Intel,2.0,AMD
Acer,Notebook,14.0,Intel HD Graphics 400,Chrome OS,349.0,4,1.68,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
HP,Workstation,15.6,Nvidia Quadro M1000M,Windows 10,2249.0,8,2.0,8,0,8,True,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1775.0,8,1.36,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Intel
Toshiba,Notebook,13.3,Intel HD Graphics 520,Windows 7,1460.0,8,1.2,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.3,Intel
Asus,2 in 1 Convertible,12.5,Intel HD Graphics 515,Chrome OS,1159.0,8,1.2,64,0,64,False,False,1920,1080,FHD,176.23257360658386,Intel,1.2,Intel
Lenovo,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,1488.99,8,1.7,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Intel
Dell,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,3154.0,16,4.36,512,1024,1536,True,False,3840,2160,4K,254.67134914246222,Intel,2.8,Nvidia
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 615,Windows 10,1899.0,8,1.24,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,1.2,Intel
HP,2 in 1 Convertible,11.6,Intel HD Graphics 505,Windows 10,775.0,4,1.45,256,0,256,False,True,1366,768,HD,135.0942111925629,Intel,1.1,Intel
Dell,Ultrabook,13.3,Intel HD Graphics 520,Windows 10,1268.0,8,1.3,256,0,256,False,False,3200,1800,QHD,276.053530085501,Intel,2.5,Intel
Acer,2 in 1 Convertible,11.6,Intel HD Graphics 400,Chrome OS,389.0,4,1.25,32,0,32,True,True,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Toshiba,Notebook,13.3,Intel HD Graphics 520,Windows 10,1535.0,8,1.2,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.4,Intel
Lenovo,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1760.0,8,1.36,256,0,256,True,False,1920,1080,FHD,176.23257360658386,Intel,2.6,Intel
Acer,Notebook,15.6,Nvidia GeForce GTX 950M,Windows 10,1009.0,12,2.4,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Toshiba,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1790.0,8,1.1,512,0,512,False,True,1920,1080,FHD,176.23257360658386,Intel,2.7,Intel
HP,Notebook,15.6,Nvidia GeForce 930MX,Windows 10,846.5,8,2.04,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Nvidia
Dell,Notebook,15.6,AMD Radeon R5 M430,Linux,465.62,4,2.25,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,AMD
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,825.0,4,1.9,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,685.0,4,2.04,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.4,Intel
Dell,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,3149.0,32,4.42,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,Nvidia GeForce 920MX,Windows 10,695.0,6,2.4,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 615,Windows 10,1899.0,16,1.22,512,0,512,False,True,3200,1800,QHD,276.053530085501,Intel,1.3,Intel
Dell,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,1962.98,8,1.5,256,0,256,False,True,2560,1440,QHD,209.8006828649808,Intel,2.6,Intel
Dell,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2800.0,32,4.42,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Toshiba,Notebook,14.0,Intel HD Graphics 520,Windows 10,1180.0,8,1.95,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,2049.9,16,2.73,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
HP,Notebook,15.6,Nvidia GeForce 930MX,Windows 10,979.0,8,2.04,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Lenovo,Notebook,14.0,Intel HD Graphics 520,Windows 7,1002.0,4,1.7,0,508,508,False,False,1366,768,HD,111.93520355955211,Intel,2.3,Intel
Asus,2 in 1 Convertible,15.6,Nvidia GeForce GTX 950M,Windows 10,1799.0,16,2.3,512,2048,2560,False,True,3840,2160,4K,282.42399616439724,Intel,2.7,Nvidia
HP,Notebook,15.6,Intel HD Graphics 620,Windows 10,579.0,6,2.04,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.7,Intel
Asus,Gaming,17.3,Nvidia GeForce GTX 1050 Ti,Windows 10,1749.0,16,2.99,256,1024,1280,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Dell,2 in 1 Convertible,15.6,Intel HD Graphics 620,Windows 10,1299.0,12,2.19,512,0,512,True,True,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
